vx,vy,vz,speed_frac,v_yaw
0,0,-0.002461364074201833,1,0
0,0,-0.0024595888659510456,1,0
0,0,-0.0024561999628445186,1,0
0,0,-0.002457651098331848,1,0
0,0,-0.0024586952301444698,1,0
0,0,-0.0024628107799822274,1,0
0,0,-0.002470351771114876,1,0
0,0,-0.0024746018691380045,1,0
0,0,-0.0024689964569544753,1,0
0,0,-0.002469642567767605,1,0
0,0,-0.0024663672964269634,1,0
0,0,-0.0024647208555050315,1,0
0,0,-0.002468181381665213,1,0
0,0,-0.0024610047290982706,1,0
0,0,-0.0024546954361496787,1,0
0,0,-0.0024470724293553237,1,0
0,0,-0.0024450516701176594,1,0
0,0,-0.0024421629787688692,1,0
0,0,-0.002437357169116139,1,0
0,0,-0.0024323087742657012,1,0
0,0,-0.0024328726101612297,1,0
0,0,-0.0024390008523109685,1,0
0,0,-0.00243792411422189,1,0
0,0,-0.002435265991916069,1,0
0,0,-0.00243323820246244,1,0
0,0,-0.0024149338106285168,1,0
0,0,-0.002404007290539356,1,0
0.03692847943139549,0.2,-0.0024035594018618767,1,0.0845921546055215
0.03493395144769301,0.2,-0.00243498175642326,1,0.07133051479096286
0.03284439258974803,0.2,-0.0024951484324834405,1,0.07779929577426214
0.030182343082429564,0.2,-0.0025678411160599546,1,0.06672482681582026
0.02710923444733354,0.2,-0.002619806461954033,1,0.07654118289065548
0.024112787423564624,0.2,-0.0026377550719716147,1,0.06670451918989362
0.021072514777664336,0.2,-0.0026160717452937132,1,0.07515092081114472
0.01761255589813665,0.2,-0.002564264981250841,1,0.06164024397688572
0.014076186264578183,0.2,-0.0024990669004003596,1,0.0674516705337822
0.011111440156085284,0.2,-0.002405654364519061,1,0.05761417293767579
0.008758586347288266,0.2,-0.002333691253608272,1,0.06749605198085717
0.006751521524596293,0.2,-0.0022988263169887446,1,0.056601070445067014
0.005268337681690494,0.2,-0.002280199074169209,1,0.06491660512287911
0.004436862349408127,0.2,-0.002260571655042176,1,0.052208745552602576
0.004112837300517674,0.2,-0.0022533947669621246,1,0.060713748070444495
0.004220789407893416,0.2,-0.0022604131291035223,1,0.04942233514659988
0.004638785959158176,0.2,-0.0022710484622024407,1,0.05749472954273305
0.005477512099976295,0.2,-0.002275955589518819,1,0.04485646885949768
0.006489780654366617,0.2,-0.0022831558763325432,1,0.051911667813024254
0.007637359588184012,0.2,-0.0022753363088119927,1,0.039923290899142705
0.009083687875503399,0.2,-0.0022563600062633915,1,0.04797489566598756
0.010489674725630282,0.2,-0.0022454041625954435,1,0.03501625843932321
0.011547095034071364,0.2,-0.00224201282865516,1,0.042057181466982785
0.012267903134786678,0.2,-0.0022389838474402013,1,0.03038078897345553
0.012651265995487215,0.2,-0.002238197208657311,1,0.039402835056138175
0.01289600424555476,0.2,-0.0022449312684976186,1,0.02866038217971978
0.012900310638326362,0.2,-0.0022533720729550066,1,0.03822752654186745
0.01265738973616834,0.2,-0.00226614121681451,1,0.02837113523232837
0.012128545114325984,0.2,-0.0022720034569528313,1,0.03895675223392914
0.011472827107031264,0.2,-0.0022807723352867293,1,0.02883323348131861
0.010664808193774578,0.2,-0.002287642439601223,1,0.038391882716902304
0.009900858148612468,0.2,-0.0022775615246458103,1,0.02770440093400728
0.009089518491658233,0.2,-0.0022656137645626906,1,0.03702311666382885
0.00833807799143399,0.2,-0.002266585352549755,1,0.026468102362094514
0.007633485890507413,0.2,-0.002269166656134025,1,0.036681770272931846
